RATE,TITLE,CONTENT
3,Bien,X el precio era lo q esperaba... iguala los 2.5 lo uso para las lamparar son cables finos
3,Bueno pero no es lo que esperaba,Bueno pero no era lo que esperaba
3,Bueno,"Todo muy bien, era lo que queria"
3,"Lindo, práctico","Es lindo, práctico lo único que tiene es muy frágil se dobla mucho y pareciera que se va a romper cada vez que lo abro,y mí bebe de 6 meses entra justo después todo bien"
3,Tiene Buen Plástico,"No Es Muy Bueno,El Tablero De Luces No Anda"
3,Bueno,"Buen producto, funciona, con el tiempo podre ver si realmente funciona, debo decir que no levanta los 3 o 4 cm promocionados pero me queda la duda si los espirales no estan vencidos."
3,Bueno,Es sencilla. Funciona bien. La terminación está bien.
3,Buena relación precio/calidad (no son originales),Las zapatillas son de china!!!! Lean la descripción idiotas... Nunca dice que sean originales pero la verdad es que esta bien la relación precio/calidad unas zapatillas originales estan arriba de los $5000
3,Bueno,"Pedí 3 filamentos PLA de 1,75 mm y uno de ellos (el de color negro) se ve que tiene alguna diferencia porque dice PLA+ y tengo problemas al usarlo, se tranca mucho. Los otros dos re bien (el cobre y el blanco)"
3,Bueno,me quedo un poco chico se la deje a mi hijo todo bien  gracias
3,Bueno,Muy caro para lo que es.  No me deslumbró
3,Pra uso informal va bien .,Es comoda tiene muchos compartimientos .el material es un poco fino .
3,Bien,"El producto es muy lindo, me entraron 7 cuchillos y cuchillas. Lástima que llego levemente abollado."
3,Buena calidad,Buena calidad. Aunque algunas latas muy abolladas
3,Bueno,"Los pañales muy buenos, los voy a seguir comprando. Las toallitas húmedas no me gustaron, tiene un feo olor. Las toallitas que yo venia usando de otra marca tienen un rico aroma, y a la piel del bebé le queda ese rico olor."
3,Bueno,MUY LINDO DEBERIAN EXPLICAR MAS EL ARMADO.
3,Es lo que elegí comprar,"Cubrió las expectativas, de calidad y diseño"
3,Perchas de menor calidad,"Compré 30 perchas hace 6 meses, eran excelentes. Hace poco compré 30 más de las mismas y al mismo vendedor, las fotos son las mismas y la descripción igual, pero la calidad es notablemente menor, éstas nuevas son ásperas y de color no uniforme."
3,Bueno,"Me gustó, cumple con las especificaciones."
3,Buena,Era lo que esperaba aunque no calienta casi
3,"buen producto, mal la tabla de talles",es de buena calidad y lindo pero la escala de talles publicados es errónea por eso me quedo grande.
3,"Buena, tal vez un poco frágil. Pero funcional.","En general es buena la relación precio-calidad, pero a mí EN UNA SEMANA se me rompió sin ningún uso descuidado el regulador de inclinación, y fue muy difícil reparar ya que no se consiguen repuestos."
3,bueno,bueno !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
3,Bueno,5 para Fernández 3 para el estado del libro
3,Bueno,Calidad algo mediocre. La palanca es de plastico. No asi la agarradera al manubrio que es de chapa. Tuve que sacar ese plastico y colocar una de metal .
3,Bueno,Alumbra bien pero pense que hera un poco mejor
3,Buena relación precio calidad,"Muy buena, le faltaría una tecla de encendido y apagado pero muy buena relación precio calidad"
3,Bueno,"el material es un plastico muy debil que al minimo de fuerza se parte, especialmente las bisagras y ya no es 100% funcional, no lo recomiendo"
3,Bueno,"El producto no es lo que esperaba, no se adapta a mi sillón. De todas maneras la estoy usando."
3,Producto regular por el precio.,"No son de la calidad que esperaba. Pero por el precio, más no se puede pedir. Si realmente se quieren medias térmicas, estas no lo son."
3,Producto bueno,"El celular está bueno, buena imágen, ecepto el sonido que es bajo y la bateria que dura poco tiempo. Lo demás todo bién."
3,Muy bonito,"Estéticamente muy bonito, la forma de encastrar las fotos no me convence"
3,power,"buen producto, buena calidad"
3,estan buenos pero no para exigirlos,en estos momentos los estan usando no son nada del otro mundo. pero como algo basico esta bien. es un egresado en bariloche
3,Bueno,"Es de plastico, sirve para sacar de apuro, no es un GRAAAAAN instrumento de medición, pero sirve."
3,Muy buena,"Muy buena cámara, recomendable, aceptable precio calidad. Saca buenas fotos. Viene con un montón de accesorios, el control remoto que va en la muñeca funciona correctamente tanto para las filmaciones como para las fotos. Las filmaciones bajo el agua están geniales, buen angulo de visión y el sonido se escucha bien."
3,Bueno,"es tal cual lo publicado, solo que a mí me llegó con una falla en el manubrio.   Para el armado hay que darse un poco de maña, viene con instrucciones pero no son del todo claras."
3,Bueno,"el material es bueno. por el precio pense que eran de mejor calidad pero no. la derecha no encaja bien queda un poco alta, queda con una pequeña avertura de abajo. con respecto a la isquierda encaja bien igual a la origuinal. de todas forma le van,"
3,Bueno,pAsAble.....relAcion precio cAlidAd....
3,Bueno,Las luces son muy tenues. Pero funciona todo ok
3,Bueno,"El producto no es de la mejor calidad, pero por el precio está acorde!"
3,Bueno,"BÁSICA, NO MUY EXACTA PERO PRACTICA PARA TRABAJOS SIMPLES."
3,"Buen producto, terminaciones desprolijas","La relacion precio producto es acorde, las terminaciones son desprolijas. El vendedor muy atento y predispuesto."
3,X precio safa,X recio safa  calidad buena el mueble la bacha de resina mmmmmmm
3,Regular,Lundo diseño..mala calidad el talle 38 mas tira aun 37...
3,Bueno,"Buen envio,. atencion. El prodcuto cuando lo tenes en la mano se ve bastante berreta"
3,Bueno,Muy rápido en la entrega  y seguro
3,Casi,"Es muy bajo el respaldo para una persona de 1,7m de altura"
3,Me parece que no es la original original,"Compre otra de la misma marca y creo que esta es alguna versión copia dado que el ticket sale como un poco pausado y en la otra de otra publicación, sale muchísimo más rápido y de forma más continua"
3,Bueno,Bueno. La entrega en tiempo y forma
3,Recomendable,Recomendable. Ideal para regalar en navidad (por los ritmos musicales). Volumen del sonido muy alto comparado con otros que compre y sin posibilidad de regular el mismo.
3,No es tricolor,"El anillo llego en tiempo y forma ... pero no es tricolor, no posee oro blanco, se ve todo de oro amarillo, decepcion ya que habia visto personalmente este modelo en los tres oros y me encanto, pero cuando lo recibi no fue asi!"
3,Buena,"Lamentablemente es muy ruidosa por eso le doy 3 estrella, después bien"
3,Bueno,Lo vendían como 4xl t es xxl. Además la tela es muy fina.
3,Bueno,"el extensor de mango no es muy seguro, por lo demas esta bien, gracias"
3,Es tan barato..! (Homero),"que decir aparte de que el mouce es a bolilla no veo uno asi  hace casi 20 años.. por lo que salio bien los parlantes hiperdesconados, el teclado bien y el gabinete es igual que la foto el material no es blando pero es medio raro... barato si la verdad no tenes un peso y la queres armar ya comprala si podes de verdad si podes seguro este no te sirve la fuente es de 400 W"
3,Bueno,"Esta de Die in battle bien, pero la otra de who wants to be king me quedo chica y es el mismo talle que la otra"
3,para perros pequeños,la capsula es fija se saca desatornillando ergo no es practica-.
3,Buen producto,"Ajusta bien al cuerpo, Es eficiente considerando lo fino de su tela. En los guantes las costuras un poco debiles. En la proteccion de cuello y cara cuesta encontrarle la posición en cuanto al apoyo de nariz, pero es muy eficiente en la protección contra el frio. Medias excelentes. Llevo un mes de uso y labado diario, seca muy rapido y soporta hasta ahora la intensidad de uso."
3,"Todo bien,  en tiempo y forma","Todo bien,  en tiempo y forma.  El producto parece bueno.  Aun no los pude probar."
3,Muy bueno,"Muy bueno era lo que esperaba, vamos a ver más adelante los resultados"
3,Bueno,Muy lindo para poder jugar a la veterinaria
3,Bueno,me paresio un buen producto estoy comformecon la compra
3,Ddecepcionada,"La verdad la tela es muy fea se  empezo a descocer la parte de las tiras de los broches de seguridad y vino con una falla aparte,  la manija no queda derecha y es muy inestable me arrepiento de haber pagado no lo volvería a comprar"
3,Anda !!,"Fue lo que esperaba, bueno en lo general"
3,Bueno,Aún no dormimos en el colchón porque tiene que esperar 24hs que se endurezca....lo único que le aconsejaría al es que explique en la publicación que el colchón es blando y viene en una bolsa de 1.60 x 50cm aprox...esperaba un colchón normal...me llevé una sorpresa cuando fui a buscarlo al transporte que lo trajo de bs as...
3,recomendable,................................................................................................................................................................
3,Bueno,"No llego en tiempo, asiento roto, cachada pero como es tan engorroso hacer el cambio preferí  quedarmela y arreglarla yo"
3,Mediocre calidad de los bonetes,Lo usé un par de veces. No me parece de buena calidad los bonetes con las que viene el equipo y resultan poco prácticos de ajustar porque vienen sin elástico (traen un hilo de ajuste). También aparece no muy facil de conseguir los bonetes de repuesto o alternativos de 240 mm de diámetro.
3,Medio pelo,"Muy poco aderente, se despega muy rapido"
3,Bueno,"La brújula cumple con las especificaciones pero no tiene la declinación correcta para hemisferio sur, deberían aclararlo en la descripción."
3,Bueno,todo bien. salvo el sonido que no es de lo mejor.
3,Lindo,"Producto por su contenido interior, acorde al precio.Util para los niños."
3,"No son de paleta larga, son de media o superficie","Decia de profundidad, y me mandaron de superficie"
3,Delicada,Es hermosa la gatita ideal para niña pequeña
3,Bueno,Un producto 6 puntos. Estaba acostumbrado a un Ipad (que era viejita pero era un avión al lado de esta tablet). Además el sonido no es muy bueno.
3,Safa..,"La terminación es buena, pero uno por ejemplo se me rompió al abrirlo para colocarmelo.. en fin, no se puede pedir mucho por el precio."
3,Deberían de colocar fotos reales,"El producto tiene varios detalles, deberían de verificar que esté sin ningún tipo de detalle para proceder el envío, deben tomar en cuenta que se está cancelando, no es regalo que están realizando."
3,eficiente,Esta muy bueno es lo que esperaba. Buena calidad
3,Bueno,mas picante de lo normal.- esto es compararlo con la compra de otras marcas durante 25 años. y a veces hay que ver de cerca lo que cerca hace que lejos se vea.
3,Muy buen producto para sus prestaciones,Buen producto y recomendable para su uso
3,Bueno,La calidad del material es bueno. Pero el tamaño de los laterales para las puertas son muy pequeños y al no tener un sistema de agarre se caen. También el cinto no es regulable y es finito y de plastico (solo para perros chicos).
3,No es malo pero puede mejorar,"El tamaño del adaptador DEBE ser milimétricamente correcto, debido al espacio en el que será inserto. En este adaptador existe un exceso de casi 0,5mm lo que genera que el disco M.2 entre forzado."
3,Bueno,me parese muy buen producto.disculpen lo corto de mi opiñon soy de pocas palabras
3,Buen prodcuto.,"El producto es regular, el rociador podria ser de un mejor plastico, pero considerando que es un producto chino, esta bien. Ademas no hay muchas opciones alternativas. Como recomendacion para quien lo compre, no dejar la manguera mojada/humeda enrrollada en un recipiente, eso provoca que la goma se deteriore rapidamente."
3,Regular,Son muy elementales reforzados no se adonde y muy bajos
3,Bien,Las perillas un poco frágiles Después todo bien.
3,tramontina conocida marca brasileña,Es mas chica que lo esperado por lo demás está bien relacion precio y calidad acorde muy conforme
3,Bueno,"ES UN ARTICULO BASTANTE BUENO  EN RELACION CON EL PRECIO Y ESTA BIEN PRESENTADO,"
3,bueno,"es bueno ya lo había probado, ya esta"
3,Bueno,buen producto y accesible recomendable
3,Siempre inoriginal nunca original!,No son originales podrían ponerlo en el título para futuros (pe)lotudos.
3,Buena,No me anda con la tablet pero si con el celular. Buena la atención y lo enviaron en tiempo y forma.
3,"Buena relación precio, calidad","Muy comodo, livianito, lo único que se me cambia la fecha y tengo que acomodarlo, nose porque"
3,buena la atencion pero hay fallas,"El compresor llego en su empaque original, embalado como corresponde, peeeeero el problema fue que no se quien tuvo la culpa de que  cuando me lo entregaron estaba el nylon mojado y era el aceite del compresor. Este aceite del motor estaba derramado empapando el compresor, la caja, el empaque de los tornillos, el empaque del manual....etc, etc, etc. Una lastima sin contar que tuve que salir a comprar el aceite para reponerlo"
3,Bueno,Bueno..........  .......  .....
3,Bueno,Esta bueno todavia ningun drama
3,Bueno,El producto es bueno y es el adecuado para el uso.
3,detalle.,"el producto parece bueno , pero en mi caso lo adapte para que entrara porque el amortiguador que me enviaron no entraba , era mas grueso en la parte de atras que el original del auto"
3,Buen perfume,Buen aroma aunque no dura demasiado ni tiene tanto efecto.
3,Bueno,"Buen sonido, dura no más de 2 horas"
3,El producto llegó bien,No es potente como pensamos
3,Bueno,Buen producto y buen precio. Recomendable 100%
3,Bueno.,"El juguete es hermoso, lo unico que las luz nunca anduvo, de no ser por ese detalle sería lo mas genial y realista que he visto...."
3,"Regular, espera algo un poco mejor.","La calidad estructural es muy buena, la imagen final no tiene definición, el contorno se difumina demasiado y es muy compleja la colocación y su firmesa. ??"
3,Bueno,Muy buen.. llego en buen tiempo...
3,mediocre,"Es muy liviano y facil de instalar, pero no funciona todo el tiempo."
3,Correcto,En tiempo y forma el producto. Algunos detalles de pintura en el muñeco. Igualmente funciona perfecto y mi sobrino contento
3,Buena pero tendrian que especificar el lado,"Esmuy buena la calidad pero compre cerradura izquierday me mandaron derecha, mande msj a la vendedora y jamas respondio."
3,Buena,Es bueno como protector al parecer
3,Ahora tengo que ir a una Sucursal de Citizen,"Buen producto es tal cual se ve en la fotografía, me mando el manual al correo pero no me lo mando sincronizado y fui al lugar donde figura la factura y no están más hace un mes y medio que se fueron.-"
3,"caro para fallar, aunque no sea grave la falla","Hasta ayer le daba 5 estrellas, realmente me conforma, pero acaba de dejar de funcionar el contador de revoluciones y su luz, debe ser algun problema de contacto, pero hace 1 mes que la tengo, ahora al service"
3,Tardo mas de 10 dias en llegar despues el producto,Buen producto pero tardo en llegar
3,Muy lindo,Bueno...como todo lo de mi RACING CLUB!
3,Bueno,"funciona bien en aguas quietas como lagunas o riachos, donde corre el agua cuesta un poco.-"
3,10 puntos,Excelente vendedor. Despachó el producto en tiempo y forma.  Y contestó a todas mis preguntas.
3,Lindo,"El jean es muy lindo, solo que es celeste, no azul acero como decía la descripción.."
3,Excelente.,"Son muy lindos ,son prácticos para los bebés porque tienen tamaño adecuado para ellos.son de buena calidad."
3,Bueno,NO SE SI ES ORIGINAL PERO FUNCIONA 100%
3,Pobre protección,"El protector es fácil de aplicar y tiene rico olor, pero protege mucho menos que otras marcas del mismo factor de protección"
3,Solo unbox,"Todavia no los probe pero se ven bastante bien.  No veo etiquetas de calidad o que avalen la legitimidad mas alla de la caja, pero seguramente estan ok, los vi muy por encima.  Espero anden joya una vez los instale."
3,Bueno,Muy lindo y comodo!!!!  Lastima q cuando  lo lave  se acorto !!
3,Aceptable,"Calidad de material mejorable, aún no se utilizó."
3,de aspecto bueno pero no funciona. no anda la cama,de aspecto buena pero no anda la camara
3,Bonito pero podría ser mejor,"El producto es bonito,es liviano y funcional. Lo único que no me agradó es que no hace la totalidad de los maices que uno pone, aun respetando la cantidad indicado."
3,Bueno,"si bien le queda bien el numero, encuentro que el calzado es pesado, consumo permanente esta linea para mi Hija, y es la mas pesada que ha tenido de hecho Ella se cansa y pide las anteriores."
3,Bueno,"Buen producto lástima q trae 100 eslabones ,deberían ser 108"
3,Bueno,"ok , el producto funciono bien"
3,ACEPTABLE,"LA botita es linda. pero es poco flexible. Lo cual le dá cierta dureza en los movimientos. Es de horma angosta y dependiendo del ancho del pié puede causar dolor. SI tu pie necesita un descanso, sugiero algo mas molludo,"
3,Bueno,"Muy buen agarre, a mi, en 2 usos se me rompió uno"
3,Bueno,gracias ya tengo el producto todo bien
3,No lo volvería a comprar,"De muy mala calidad, en la foto parece lindo, pero la calidad de los materiales deja mucho a desear, y además las intruciones que te manda para armalo no tiene nada q ver con el triciclo, no lo recomiendo, y para los que dicen que es buena la relación precio con el producto, les digo q es mejor gastar un poco más y tener algo de mejor calidad."
3,Bueno,Buen producto.
3,Bueno,"Es bueno en general pero no tiene como aumentar el sonido de timbre, es un falla."
3,Bastante bien,M decepcionó el cargador. Es lo mismo cualquier cargador portátil. No haría falta el enchufe externo. Lo demás bastante bien
3,"Muy incómoda, poco ergonómica. Resistente, afilada","Es extremadamente grande e incómoda en la parte del mango, realmente no es ergonómica para trabajar haciendo varios cortes. Y eso que yo tengo la mano bastante grande.   En cuanto al filo y a la durabilidad se ve bueno el producto, por eso no puedo decir que sea de mala calidad. Pero incómoda!"
3,Bueno,Es fachera y no hace ruido al calentar pero el sistema te temperatura y encendio es bastante choto porque es digital con 2 botones y no hay ninguna luz que te diga cuando termino solo hay un bip. Hubiera preferido una comun
3,Bueno,muy lindas y era lo que me imagine me quedan un poco chicas
3,CREIA QUE ERAN UN POCO MAS GRANDES...,ESPERABA QUE FUESE UN POCO MAS GRANDE...PERO CUMPLIO A MEDIAS MIS EXPECTATIVAS.
3,Bueno,Es acorde a su valor buen producto
3,Bueno,No lo use todavía. Aún no utilicé el producto
3,Rapidisimo!,"Se contactaron conmigo casi de manera inmediata y coordinar el pedido, el envio me llego rapidisimo y juesto a tiempo para mi fiesta! Los productos son una calidad intermedia pero creo q es acorde al precio"
3,Buen producto,Buen producto. Era lo promocionado y esperado
3,Muy bueno,Lindo se re entusiasmo mi hijo al ver..gracias
3,Bueno,"es solo un pedazo de metal con una calco encima, pense que era otra cosa,  en mi caso los dos de atras son de otra medida y sobresalen"
3,Bueno,"muy bueno, ojo los talles son grandes"
3,Bueno,Esta bueno el producto pero ofrece algo que no es dice tres garrafas de regalo y nunca vinieron tuve que comprarlos por otro lado el resto todo bien muy bueno
3,APROBADO,buen producto. precio calidad es aprobado. compraria nuevamente sin dudarlo.
3,Todavía no veo resultados,"Lo puse, se lo llevaron todo las hormigas y no pasó nada...no se voy a usar otras vez, tengo fe que funcione"
3,No es lo que parece,Es de baja calidad y las patillas no son flexibles con apertura.
3,Bueno,"Cumple.  lo compré por barato y me parece buena relación precio prestación.    Es un poquito endeble pero lo uso para tostar (no para martillar).  Muy buen detalle, para limpiar las migas tiene una tapa inferior.    Recomendable (en estos términos)"
3,Maso menos,Los estikers todos despegados y una parte del freno roto..
3,Geniall,Lindos me gusto el producto...
3,Bueno,"El producto llegó en tiempo y forma. No tuve oportunidad de usar la bolsa todavía, pero ya noté un gran problema: la funda es muy chica y guardar la bolsa se vuelve muy difícil. Por lo demás, parece de buena calidad."
3,"Lo que esperaba, pero con una falla...","Está de acuerdo la calidad del coche en relación al precio, práctico, liviano, fácil para transportar, pero tiene una gran falla. Las trabas de las ruedas traseras son más largas que las ruedas mismas, es decir, que no podés subir escaleras con el coche en reversa porque la traba se baja al tocar con el perfil de los escalones.  Tengo otro cochecito y no tiene esa falla, al igual que observé otros y definitivamente, deberían corregir ese detalle."
3,Bueno,"Aún no lo probamos, parece muy bueno"
3,Bueno,Llegó todo bien. Lo único muy parecidas las medidas. Pero conforme de todas maneras!
3,Producto economico.,"Buen producto, algo fragil por que es de plastico, pero como el precio es moderado compensa,"
3,Bueno,.producto acorde al precio.muchas gracias
3,"Buenas, pero algo chicas.","habia comprado antes, pero parece que a veces cambian las tallas minimamente. y me quedaron mas ajustadas."
3,Problema de flash,El artefacto da flashes mientras se está cargando y en posición 1 o 2. Muy raro.
3,Bueno,"Buen producto, estoy satisfecho con la calidad"
3,Buenisimo,Excelente producto y llego rapido
3,Bueno,buen vendedor  exelente producto
3,Bueno,Buena relacion precio-calidad. No funciona en Ecosport 2015.
3,Bueno,"La patineta esta barbara, lo unico que la envie al service porque dejo de cargar la bateria y aun no me  dieron respuesta."
3,Bueno,Bueno todavía no lo usé mucho pero creo que va a satisfacer mis nesecidades
3,Bueno,Las luces no funcionaba. Una ni siquiera tenía el componente para colocar la pila. Le entrega muy rápida. El resto excelente
3,Bueno,es practico pero podria ser mas reforzado
3,Bueno,Relación precio calidad buena.
3,Está ok para su valor y estéticamente son lindas.,"No está mal para su valor. Son lindas, pero para andar todo el día es como caminar con alpargatas; la plantilla no existe. A su vez hay una opinión acá que dice que hacen ruido, y sí, una me hace ruido. Solo una jajajajajjaja las vengo usando hace un tiempo y no deja de hacerlo, parecen las botas de Bob Esponja."
3,BIEN MENOS,PUBLICACION POCO CLARA.  EL VENDEDOR ME DIO LA OPCION DE INTENTAR SOLUCIONARLO PERO COMPRE EN UNA PUBLICACION QUE FIGURA NUEVA Y NO PUEDO PEDIRLE A UN CLIENTE QUE SIGA ESPERANDO POR QUE EL REPUESTO ESTA CON DETALLES VARIOS.  VENDEDOR ATENTO PEO YA PAGUE Y NO PUEDO DAR VUELTAS
3,Bueno,se encogieron  un poco de largo
3,Buena compra,Muy bueno cumple con lo promocionado
3,Buena,La pista está buena. Nada más un poco inestable
3,Bueno,TODO OK. MUY RECOMENDABLE. ..FUNCIONO COMO LO ESPERABA
3,Bueno,Producto que cumple con la especificación.
3,"Práctico, útil y para llevar en todo baúl de auto","Robusto, fácil de usar y los picos son muy prácticos.  Inclusive lo pude accionar con la mano aunque es para utilizar con el pie.  El medidor de presión está bien y al tener dos pistones la capacidad de inflado es mayor en menor tiempo.  Recomendable"
3,buen producto,Mun buen material y muy coquetos. quedan bien y son faciles de instalar.  Tendrian que tener una sujecion al perno del piucaporte mas confiable.
3,Bueno,Para su precio y calidad bien ??
3,Bueno,buena calidad recomendable
3,Bueno,Corresponde a la descripción que da el vendedor. Es de una calidad media.
3,Aceptables para juego recreativos,Raquetas firmes y resistentes.
3,Bueno,"Producto bueno, Esperaba mayor calidad por el precio del mismo."
3,Ttodo según lo esperado,Ya conocía el producto. Según lo esperado
3,Bueno,Muy útil para trabajar cosas chicas
3,Uso común,Muy pequeñas... son para uso diario...no para motocross..
3,Maso,Es muy ancha la bateria lo tenes que usar sin la tapa del microfono una pena:(
3,Bueno,"No tengo quejas,muy bueno, los colores y el producto eran lo que esperaba.  Recomendable ."
3,La calidad es correcta para el precio,"Esta bien por el precio... Muy frágil, se frena a la mínima presión sobre la dureza."
3,Genial,A mi hijo le gustó mucho. Buen producto
3,Bueno,el producto esta de acuerdo a precio calidad
3,Bueno,Bastante bien...calidad sificiente
3,Medio pelo,Mejoró la recepción.. pero tampoco la gran cosa
3,Cumple su función nada más,"Esta hecho de  plástico barato, compre 4 y uno vino semiabierto y mal colocado.   Los cables muy delgados, demasiado. No esta correctamente sellado asi que...  Ojo con la instalación. La humedad y la temperatura LO ROMPEN. Si se instala cerca de una fuente de calor NO VA A FUNCIONAR   Una vez instalado funciona, pero el rango ES IGUAL O INFERIOR AL DE UN CONTROL REMOTO CON BATERIA..  lo cual es bastante decepcionante"
3,Bueno,"Por el momento el producto cumple con su función, no tiene el mismo amperaje que original, pero de igual manera funciona"
3,Bueno,esta bien funciona sin problema
3,bueno,"bien por el precio,, un tope de las ruedas trasera llego roto ,,plastico muy debil ,hicimos un par nuevos con impresora 3D y quedo perfecto.."
3,Bueno,"La interfaz funciona correctamente, el envío en tiempo y forma. Sin embargo, encuentro problemas con el driver, ya que el ASIO 4 all no funciona bien . Para evitar que el Ableton Live explote, tengo que trabajar con el búfer a 2048 samples (máximo) , una locura. Alguna solución para este problema? Busco en internet pero no encuentro la solución..."
3,Aceptable,Tiene algunos detalles ´nacionales´como el bolsillito de las monedas que se abre y es muy grande (hasta molesta para poner la mano en el bolsillo derecho)
3,Bueno,"Por ahora joya, vamos a ver si duran"
3,Buen producto pero...,"Queda muy prolijo, cómodo, útil pero el producto en sí el borde no es tan firme en el uso contínuo tiende a romperse."
3,Bueno,Muy básico. No era lo que yo pensaba
3,Estupendo,Cumple su cometido. Reduce la condensación
3,Bueno,"No es la gran cosa, de todas maneras, me sirvio"
3,Muy buena atención. Las botas son estéticamente li,Hasta la fecha no lo he usado. Estéticamente se ve bien.
3,bueno,"todo bien, muy buena calidad, pero el peso del reloj con malla metalica hace que se caiga hacia un costado toda la base si no tiene el celular apoyado, siento que el brazo para apoyar el reloj es muy largo por eso se cae, de todos modos muy buen producto y muy recomendable (pd: probe con uno de malla de goma y anduvo bien sin caerse)"
3,Bueno,el soporte esta bueno y tiene muy buena movilidad pero los materiales no son de buena calidad por el precio y se terminan venciendo con el peso del tv y eso que el mio pesa la mitad del máximo que soporta
3,Bueno,UN AGARRE QUE DEJA MUCHO QUE DESEAR
3,Bueno,Nada que agregar producto confiable.
3,Bueno,"Lo recibí bien, parece bueno pero mi nieta todavía no lo uso.  Las tapitas de plástico que tapan los tornillos de las ruedas se salen fácilmente.  Parece bueno."
3,"Bueno, pero no es original","El producto no es original. Está bien hecho, pero teniendo 2 camperas uniqlo más, compradas en los locales originales, puedo decir con seguridad que es una copia.  Eso no la hace mala, pero las mangas son un poco más cortas y abriga un poco menos.  Igual por el precio esta ok"
3,Bueno,"Bien presentado, aunque creo que tiene poca potencia"
3,me fala el croquis de instalacion eso seria bueno,todavia no lo conecte porque no tengo un croquis de instalacion
3,Normal,Muy básico y calidad mínima quizás acorde al precio
3,Muy bueno,Me gustó porque te deja helado pero no mucho y se penetra bien .
3,Bueno,muy buena relacion precio-calidad
3,Buen producto,"Terminación media, funcionamiento bueno y muy completo"
3,Sistema complicado,"Mas o menos.. no es acolchonada.. no se reclina,  anoser que el asiento de aatrás se recline y tiene un sistema super incomodo para abrochas a los bebes.(tendrian que facilitarnos la vida a las mamis ) y el broche del medio no tiene para regular la.medida.."
3,bueno pero,"bueno, solo me sorprendio que es demasiado pequeño a lo que venían antes, y no se llega a apreciar en la foto."
3,Bueno,"buen producto por si precio, es lo que esperaba."
3,Lindos!,Muy bonitos!!! pero también muy pequeños
3,bienn,"buenisimo el producto, lo que esperba"
3,Bueno,"Los colores en su mayoria son hermosos, solo uno del pedido vino equivocado... la calidad esta linda...."
3,PERFECTO,"BUENO, el producto por el precio abonado, es lo que esperaba."
3,buena relación precio calidad,"por ahora funcionan bien. podrían mejorar las terminaciones, como el caño que hace peso abajo podría estar recubierto de plástico, los topes tmb. Igualmente por el precio están bien."
3,Bueno,"Producto, bueno, calidad media"
3,"Regular, baja calidad y definición","Un producto medio, acorde a su costo. Tiene muy baja definición en macro y en angular pierde casi todo el detalle. No es para uso profesional ni amateur avanzado. Si desean calidad, inviertan en un lente específico."
3,Espléndido,Excelente muy buena calidad! Es lo q esperaba!
3,Bueno,pedi mas grande de lo que necesitaba pero bueno los chicos crecen asi que no hay problema
3,Muy bueno,Excelente calidad
3,correctas,estan buenisimas! son musculosas de morley muy largas y capaz que la sisa es corta para adulto pero van bien.
3,bueno,"no se si la mascarilla es como decian, pero de que te hidrata los labios, es cierto, no hace milagros"
3,Bueno,"Buen producto, cumplio mis expectativas."
3,Bueno,"El producto es lo que ofrece el vendedor, la calidad es acorde al precio, en gral es un buen producto.  Tuve unos inconvenientes y la post venta fué muy buena, inclusive me enviaron una pieza nuevamente.  En mi caso fue necesario darle una mano mas de pintura porque la que traía venía con detalles y es muy fina.  * Por las dudas también aclaro que no trae las guías que cubren las pesas laterales, como sí se muestra en un video de ejm."
3,Cumple con lo justo,"El matafuegos bien, las balizas también... el resto es de juguete. El bolso es casi transparente de la mala calidad de la tela, el botiquin posta tiene una curita y una botellita de agua oxigenada y nada más."
3,"Rico aroma, sabor suave.",Muy rico aroma. Para mi gusto le falta intensidad en el sabor.
3,"Muy linda pero atenti, tiene poca autonomía",Es lindo pero tiene muy poca autonomía. No compraría la misma otra vez.
3,Bueno,Esta bien para el precio. No tienen buena pigmentación
3,Lo compraría nuevamente excelente producto,Muy Buenos auriculares el sonido excelente muy buen material de fabricación totalmente conforme con el producti
3,Bien,"Todo bien con el producto.  Como punto a favor es un poco más pequeño (largo, ancho y espesor) que la mayoría de los discos rígidos externos."
3,Bueno,"EL PRUDUCTO BUENO !!PARECE NATURAL, BUE COLOR Y FORMA !!"
3,Bueno,"Buen producto, un poco ruidoso sobre todo  el encendido"
3,clasica,"chalina clasica y amplia, ideal para la primavera o verano"
3,Bueno,Se destiñio al primer lavado...
3,Bueno,"Buen producto, sencillo y cumple perfectamente su funcion"
3,El proveedor muy malo,La agarradera bien. El proveedor un desastre. Compré varios productos y en dos me mando lo que quiso y no me solucionó el problema... NO lo recomiendo.
3,Lástima el color,"Buena calidad y talle justo, lastima que el rojo no es rojo,es medio salmón"
3,Buena atencion,Relación precio...calidad es justa
3,Regular,"Cumple con su función. Bastante básico. Los dibujos que tiene un tanto raros.. y lo que me pareció bastante flojo es que para hacerlo vibrar si o si es con música..  y la música es súper fuerte, no se puede regular.. le tuve que encintar por donde sale el sonido para atenuar un poco"
3,Bueno,"Las botas están bien en cuanto a su relacion precio/producto. Cuando pisé charcos no me entró agua, no se que pasaria con lluvia en la moto, pero en la ruta con 10-12 grados se empieza a sentir un poco el frio, quizas hay que usar una media mas abrigada, pero zafan bastante."
