RATE,TITLE,CONTENT
1,Muy malo,"Muy mala calidad del producto, el boton home queda muy sulto y practicamente no trae pegamento el modulo"
2,Malo,"malo realmente , la decripcion del producto es demasiado generosa con la realidad."
2,Malo,"Hola en la caja me vinieron 6 lapiceras desarmadas y torcidas, me necesito que me las cambies. Por favor  Saludos Romina"
1,malisimas!!,malisimma se rompiereron en el primer uso... safo la traba
2,Algo grande,Bueno pero algo grande no era el numero que pedí
2,Muy bueno,"El producto es de buena calidad, estoy conforme y espero poder seguir adquiriendo productos como ese, gracias"
1,Pesima.,"Me mandaron un pizarra blanca pedorra, un desastre. LEJOS de parecerse a la foto de la publicacion."
1,No es nada térmico! Malísimo!,"Lindo por fuera, pero no es nada térmico! La comida no se conserva caliente prácticamente nada de tiempo! No cumplió la Función que necesitaba! Y compramos tres para ser útil a varios! La  Descripción no es verídica! Porque dice térmica, pero de térmico no tiene nada! Pérdida de dinero!"
2,Malo,"No tiene la misma potencia ni duración de la batería que otro max you F6 que compre hace un tiempo. Pensé que la única diferencia sería el parlante BT, que este no tiene, pero la verdad es que son dos productos diferentes, este es no lo consideraría para un niño de más de 35kg."
1,"barato, baja calidad, un problema","Mil dramas para sellar la base, le tuve que poner 10 kilos de sellarrosca y teflon y aun asi sigue goteando, no conviene"
1,Muy malo,Muy mala calidad ..no recomendable
1,No Comprar!!! no conecta bien el bluetooth,"producto excelente si funcionara la conexión bluetooth. pero aun no resuelven este problema, por lo que hace de la banda poco menos que inservible."
1,Mala experiencia.,"Malisimo. Me mal informaron el metodo de envio. Pregunte, me pasaron un importe y luego de comprar me dijeron que no hacian envios. Me salio mas caro el flete que el producto y lo recibi deteriorado y le faltaba una pieza. Me huebiese convenido comprar uno en caulquier otro lado, me salia mas barato,  mas rapido y sano. Me arrepiento."
2,Malo,"nada que ver con como se ve en las fotos, la cortina de voile es de mala calidad y tiene terminaciones feas, la de black out es linda, cubre bien la luz, pero las terminaciones no son de calidad"
1,No me gustó,"El banco es muy pequeño hasta para mi hijo de 1 año. Inestable, los tornillos no entran bien, las herramientas son muy frágiles. No lo recomiendo."
1,no lo recomiendo,"a mi criterio, confeccionado en material de baja calidad."
2,"Total desconformidad , muy mala para el precipagué","Estoy muy desconforme no trajo las mismas cuchilla que muestran en la foto de ventas , están completamente desafiadas , me gustaría saber si me la cambian por otra máquina"
1,De 10,Bien y buena presentación  que me mandó el producto
2,Excelente todo,"Quiero ponerle 5 estrellas pero no se pintan.   .   Excelente atencion, producto y entrega."
2,Malo,"Por el precio que pagué pensé que eran de tamaño normal, pero parecen de juguete, no los recomiendo"
1,Muy mala,"Es una reberenda garcha, esa medición que se hace en la foto no se puede tomar porque tiene una sobre dimensión de la hoja metálica que sobre sale del cuerpo azul haciendo que eso no se pueda realizar.    La calidad es bastante mala en todo su ser."
2,Regular x el envase,El producto es bueno . El paquete la bolsa vino rota se pierde mucho . Lo cual hace incómodo el pasarlo a un envase . Deberían esmerarse mas con el envase .
1,"NO SON ORIGINALES, DURAN MUY POCO","Son imitaciones, no son originales, duran al cabo de un par de usos menos del 50%de las originales, por eso son tan baratas. Las originales salen más del doble. Tienen que cambiar la publicacion porque no es lo que venden. Puede verificar si son originales en la página de nikon, y veran que no lo son, son réplicas muy perfectas pero carecen de los detalles y calidad de las originales."
2,Malo,"No es bueno, no reproduce sonido bajo , el control remote no funcione."
2,"Buena, pero luego del año se quemó!",Parece una buena plancha. De hecho la usamos poco más de un año sin problemas. Pero de la nada se quemó! Tuvo un uso normal y justo ahora que ya no tiene garantía se quema...
1,Pesimo horrible,Malísima calidad llena de porros mal trabajada no lo recomiendo para nada pésimo todo
1,mala,malisima calidad tuve que tirarla..
1,No recomendable por su mala calidad,"No es lo que publicó. No tiene marca, los  velcros de tobilleras e presentan Cortés, el plástico es de mala calidad igual que las costuras. No lo recomiendo."
2,Esperaba algo de mejor calidad,"El estuche y la cuerina del su exterior son de mala calidad. No es un maletín pesado, esperaba algo de mejor calidad.  Las fichas si son sólidas aunque algo chicas."
2,"mediocre para lo que vale, no me parecio barato.","es muy caro para lo que és, las terminaciones del productos son desprolijas, calidad berretona, lo que puedo destacar es que es un producto compacto, que no pesa nada, y no ocupa lugar, pero es de mala calidad.. no me pareció barato... barato."
1,MJL de Dicomse son falsos,"Son falsos, se me quemaron al instante, los abri y la pastilla era microscopica. No comprar a dicomse."
1,Estafa,Una estafa no duraron ni 10 dias
2,Barato.,Es acorde al precio. Barato. Viene todo apretado en una caja deformada. Ya anda mal.
1,PRODUCTO MALO,el vendedor cumplio con la entrega como se había pactado.. PERO EL PRODUCTO NO CUMPLE CON LO QUE INDICA EN EL VIDEO... YO NO LO RECOMIENDO.
1,PRODUCTO MALO,el vendedor cumplio con la entrega como se había pactado.. PERO EL PRODUCTO NO CUMPLE CON LO QUE INDICA EN EL VIDEO... YO NO LO RECOMIENDO.
1,Muy malo,"UN DESASTRE ME COBRARON $9000 POR UNA REPARACION DE UNA HELADERA FAMILIAR Y ENCIMA AHORA NO FUNCIONA, QUIERO QUE ME DEVUELBAN MI DINERO EL O ML SOY JUBILADO Y NO ME ALCANZA EL DINERO GRACIAS"
2,Muy dificil de manejar con o sin viento,Muy dificil de manejar con viento y sin viento tambien no vale la pena encima se me rompio el celular por culpa de la inestabilidad del dron y casi el dron ataca a mi papa deci que se agacho jaja
1,Muy malo,"Buenas el Botón R2 no funciona. La parte mecánica funciona bien, lo aprentas el botón responde perfecto, pero la parte eléctrica no anda."
2,Por el precio esta bien,Meh se rompió a los 5 días.   Por lo que pagué no me puedo quejar pero fue un desperdicio
2,Llegó roto,No lo pude utilizar porque llegó roto
1,mala calidad.,"En un solo viaje, se deterioro el barral manija extraible, la manija superior se desfondo de su base, el candado era de juguete. Cabe destacar que no se la supero de los 23 kg. fue utilizada para dos viajes aereos."
2,todo ok,No tengo mucho que contar. Normal
2,Muy buena,Muy buena y práctica por su valor
2,Malo,"Es un producto que por foto es una cosa, y en la realidad es otra. Vinieron todos mal cortados, con trozos desparejos. Son muy finitos, no es realmente el producto que esperabamos. El precio es bajo pero la calidad deja un poco que desear."
1,Muy malo,"ninguna  estrella  ( cero ) . al segundo dia se rompio la llave interruptora , ahora se sale la lija, pierde presion el alambre que agarra la lija . muy mala experiencia ."
2,Se traba el arma,Se traba el arma. No es una pistolera confiable a la hora de tener que desenfundar. O tiene un defecto o esta mal hecha.
1,Basura,"Una verdadera basura, se disuelve apenas toma contacto con el agua, un engaño"
1,Muy malo,el vendedor no cumple con lo que promete y no cumple con los plazo de entrega   les compre 2 pizarras una me la entrego a los 4 días incompleta y la otra a los 15 días en la cual me prometió entregarme el faltante de la compra anterior pero nunca llegaron
2,Malo,Realmente me parece muy espeso para trabajarlo
1,malo,malo no funciona ... me vendieron algo que no anda
1,Muy malo,"Muy malo. El dispersen no sirve, casi no larga dentífrico, y este se seca con rapidez impidiendo usarlo nuevamente.  No lo recomiendo."
1,Malo,"Muy muy muy malo no sirve, no queda bien el cafe, queda sin gusto, y el cafe que queda sin gusto es el mas chico."
1,MAQUINA EN REPARACION,"LAMENTABLEMENTE SE ROMPIÓ AL TERCER USO, EN ESTE MOMENTO SE ENCUENTRA SIENDO ATENDIDO EN LA GARANTÍA OFICIAL. ASÍ QUE EN MI CASO, AUN NO PUEDO DECIR SI ES BUENO O MALO. ENTIENDO QUE FALLO COMO PUEDE FALLAR CUALQUIER MAQUINA. GRACIAS"
1,Malo,"El producto vino con falla en la dirección del manubrio, me dijieron q estaba mal armado y me enviaron un video de 8nstruccion de armado. Le avise q estaba bien armado y que SI tenia falla, les envíe fotos y me dijieron que se los vuelva  a enviar para que lo revisen allá en la parte de posventa. La verdad que no lo voy a volver a enviar xq después quien me asegura que vuelva el producto."
1,Muy malo,Hola mal producto no plancha bien y pierde agua y no rocía  bien . Y de yapa mí mujer me rompe las bolas .porque la compré yo .
2,Zafa,"El producto es más baja la calidad de lo q se cree, 2 mm de la parte superior titilan, el brillo es aceptable, cuando prende el equipo la partes negras no se ven uniformes se ven líneas... Pero ya lo coloque ... Lo demás bien...."
1,Una estafa!!,Una estafa!! Estaban secos sin producto!!
1,al tercer lavado ya se esta destiñendo,"La camiseta no es original, viene con una estampa bastante grande que no se de donde sale. y al tercer lavado se empieza a desteñir las escrituras Miami o el numero 3 y el nombe de Wade. Por el mismo dinero he comprado camisetas originales, y esta claramente no es una camiseta original."
1,Malisimo,No funcionaba. Una porquería. Y no me devolvieron el dinero
1,Muy malo,"Todo perfecto, muy buena calidad"
1,nocomprar,"No tiene 6 GB de ram, es un engaño. Saludos."
2,Malo,"la verdad q NO es original, pero no está mal, la atención es una cagada pero bueno ...."
2,Malo,No quede conforme con el producto . mal armado y llegaron en mal estado.
2,Malo,"El producto lo califico con un  6,50 al ser de material plástico endeble, se sale de las vías y la locomotora no resiste el arrastre de los vagones.-    No se puede pedir mucho siendo un producto de origen chino.-"
2,No sirve,"No es bueno, se cuelga. La ruedita duró una semana. Tiré el dinero. Esto no tiene nada que ver con el vendedor. Se trata del Mouse, nada más."
2,Malo,LA VERDAD ESTE PRODUCTO SE LO RECOMIENDO A QUIEN DISPONGA DE MUCHA PASIENCIA Y TIEMPO... YA QUE DEMANDA MUCHO TIEMPO ARMARLA... NO ES PRACTICA PARA NADA. ES PARA ARMARLA Y DEJARLA SIEMPRE ARMADA. QUIEN NO DISPONGA DE LUGAR PARA HACERLO NO LO COMPRE.
1,Malo,"Si bien es lo q se ve ahi, apenas lo sacas de caja de desarma todo, y con los dias se aflojan las uniones no es para nada un juguete para jugar con eso se dice todo no lo compren!"
2,Regular,"No es de buena calidad, ya está astillado y no se me ha caído nunca"
2,Malo,"es complicado de aplicar, no es efectivo para retirar todo el velllo, no me sirvio"
2,no sirve,"No pertenece a la Motosierra Lusqtoff ya que no combina el paso, Yo hice el reclamo pero no tuve respuesta.-"
1,Un fiasco,Una porquería al 2 disparo se rompió el mango donde hace tope
2,Malo,"El producto es bueno, el problema es que no recibimos factura de la compra.- lo cual se nos complica administrativamente.- no lo devolvimos por que estamos utilizando.-  gracias"
2,no es lo que esperaba,"lamentablemente no es lo que esperaba, quizas no lei bien como funcionaba, No me sirve para lo que queria,  yo queria que las fotos se guardaran y no fua asi"
1,Mao,"Lo use dos veces y dejo de funcionar, muy malo."
2,NO ME GUSTO,"hola le hice una buena compra y la realidad que los bulbos son muy chicos no se si lleguen a dar flor, si bien ya sabia que era chicos pero no me imaginaba que eran tan chicos valga la redundancia  y anteriormente compre bulbos de Ixias y también fallaron los bulbos,  de 60 bulbos solo salieron como 10 aproximadamente como si estuvieran empedernidos o viejos, lo siento pero es verdad, saludos  Oscar LUCERO"
1,Muy malo,No fue lo que esperaba. no coincide tamaño
1,poca fuerza de afeitado,bastante malo ... solo afeito bien dos o tres dias luego no se q paso y afeita de modo muy débil...no se que paso
1,malo,"no me gusto, gracias. y no me gusto."
1,Malas,"Estrellas soportes muy malas. Hechas con aluminio recuperado, todas fisuradas y con los bujes de bronce donde apoya el retén todos rallados."
2,Malo,Calidad baja pero acorde al precio
2,No funciona,No funciona y mande mjs y no me contestan
2,No recomendable,Baja calidad  Bajo rendimiento   No recomendable
2,Tiene un defecto de diseño,"El material de la cortina en si es grueso y de buena calidad, pero los ojales son muy finitos para el peso total, por lo que se comienzan a cortar al poco tiempo de usarla."
2,Producto adulterado para coincidir c/ lo solicitad,"El producto se encontró en perfecto estado, a excepción de talle, el pedido fue por un talle 41 y enviaron un talle 42, el mismo se encontraba en la plantilla y  fue adulterado (raspado y borrado). Para hacerlo pasar por un talle 41."
2,ES UNA FRAZADA. ENGAÑO CON LA DESCRIPCION,"Lo compre por que creí en la publicacion de que era un acolchado, pero no, es una frasada comun y corriente, super finita.   No es verdadera la descripcion del producto y muy caro el precio por lo que es."
1,Malo,La verdad no me convence. No carga bien. Tarda muchísimo y no carga al cien x cien.
1,Muy malo,La verdad un desastre. Pensé q era distinto el precio le Pondría 50 pesos
2,Opticas chinosirujano ... eeeee masomeno,"Calidad baja, tuve que cambiar los cables y fichas por los del anterior juego de opticas, ademas de sellar con pegamento las uniones, debastar los bordes mal terminados, etc. Por el precio mucho no se puede pedir pero podrian hacer un pequeño esfuerzo mas en la fabricacion."
2,Bueno,"Buen producto, lastima la tardanza en la.entrega"
2,No lo recomiendo,"Es una copia mala, si bien la fragancia es bastante parecida, no se siente y no dura nada cuando se usa."
1,Desastre,"Te envian un producto, que no es el que ofrecen, me sentí estafada."
2,Choto,Bastante choto la verdad.. cumple con el objetivo pero es de pesima calidad
2,Poco recomendable y de baja calidad!!!,"El producto no es de la calidad esperada. Los logos correspondientes a la parte posterior, (Adidas, en la nuca y el inferior a la altura de la cadera), NO EXISTEN.  La tela es muy linda aunque a mi me llego con varios enganches. El cuello es demasiado cerrado, no corresponde a la imagen. La remera Adidas Training Logo mujer Gr, es de origen nacional y de baja calidad lamentablemente.  Pague 1200 pesos por una remera que realmente no los vale, ni corresponde a la calidad de la marca."
1,Malo,Muy malo no tiene regulacion para colocar el celular y la imagen es pesima
1,Horribles,"Buen dia. Pésima calidad, el conjunto a la semana se llenó de pelotitas. El cuello polar no es el mismo de la foto es uno común, los guantes son muy chicos y no son de abrigo. Mil disculpas pero no les compro mas y no los recomiendo. Gracias."
1,Muy malo,no sirve para el joystick de la ps4
1,Muy malo,Muy linda pero no hay distancia entre uno y otro piso. Mis nenes agachan la cabeza. Mal elaborado
2,Malo,No estoy segura de que sea original tengo bastantes dudas
1,no la recomiendo para nada,"el producto fallo al instalarlo, vino dañado en su zaja original, es un producto de mala calidad, no hay repuestos, no pude repararla, es descartable, por lo tanto no es amigable con el medio ambiente porque genera basura, es otra basura china que sale al mundo emergente, no la recomiendo, no la volveria a comprar. el vendedor se ofrecio a cambiarla si la llevaba personalmente o sea que si realizaba ese viaje me resultaba mas economico comprar otra de mejor calidad."
2,Era prometedora pero la calidad resultó ser pésima,"No le dejo una estrella porque hay que admitir que no pesa nada, cuando se la guarda no ocupa casi espacio y visualmente parece una mochila normal.   Obviamente no iba a pretender que fuera resistente, pero no la había terminado de sacar del empaque que ya se estaba empezando a descoser una de las cintas de los hombros. Lástima que descuidaran justamente ese detalle. Terminé comprando otra algo más cara casi al día siguiente, para cuando se termine de romper esta."
2,No dan resultado,"Esperaba que funcionara con normalidad, tuve que sacarla luego de varios días de uso a pesar que hice todo lo que tenía que hacer cuando la usás por primera vez. Llega al 20% y me apaga el teléfono, la cargas y en menos de 4 horas se bajá al 20% de nuevo y se muere. Realmente es, o un clon de mala calidad o las que recibí yo vinieron falladas. Compré 2 y las 2 tienen el mismo problema asi que tuve que seguir usando las que tenía que a pesar de los años siguen sin problemas. Realmente una decepción, plata tirada."
1,En menos de 1 mes se le quemó la luz de encendido,"No hace un mes que lo tenemos y ya se le quemó la luz de encendido, calienta mucho."
2,Lo barato sale caro,"Ok la operación y logística. La calidad del producto mala. Estaba deformado el plástico y la goma, por lo tanto no limpia correctamente. Eso me pasa por no gastarme unos mangos mas y comprar original."
1,Inutil,"Una porquería, no sirvió se desgranó no pude usarlo"
1,Malicimo!!!,Un desastre con los tiempos de entrega. OJO !!!! No compren por este medio
1,Pecimo mal,Lo que compre meparecio bien pero la atencion mal me mandaron lo que quisieron no me dieron tiempo a avisar que queria
2,Malo,No calienta bien el café  jhjhjh  joojojojojojojojojojo  kklklkl
2,Regular,Buen precio y calidad no me gustó la atención del vendedor
1,Malo,"Dudoso el contenido por no tener un buen cierre la tapa, la espuma aclaradora no me gusto.."
2,mala calidad,al mes ya se le salio la pintura de algunas partes y se estropeo muy rapido.
2,Regular,"Mala calidad, al colocarla se rompió y tuve q comprar un repuesto me termino saliendo carísima"
2,Excelente,Muy buen producto es plug and play inmediato
2,Muy bueno,Excelente producto recomendable
2,"Mala calidad, no es cubritivo","Mala calidad, no es cubritivo, desde que pintamos paso un mes y ya hay hongos nuevamente."
1,Muy malo,Es muy finito no me gusta el producto
2,esta pantalla se ve muy mal,"El producto es igual al original, con la diferencia que los colores de la pantalla son totalmente frios, se ve azulado y con muy muy poco brillo. Por más que sea algo aparentemente sin importancia mayor, degrada notablemente la experiencia de uso. Este producto no aunque ¨moto¨ no es original."
1,Mala calidad. Imagen lavada,"Mala calidad. Imagen lavada, con un papel pegado. No lo recomiendo."
1,Muy malo,Muy mala calidad y compré un par y la base de los faros eran diferentes tuve que modificarlos
1,Malisimo,No sirve no comprar . Es imposible de agarrar y no ejerce resistencia
1,No comprar,En menos de un año de uso se pixelo la mitad de la pantalla no tiene arreglo
1,Bueno,"El producto tobo bien , pero lamentablemente luego de esta compra sufri un robo de datos de mi tarjeta y estoy con un problema , jamas habia usado esta tarjeta en compras on line  y bueno deben de cuidar y preservar nuestros datos ..muy lamentable todo"
1,Es una estafa!,Una estafa. me duro solamente un mes el juego. me quise comunicar con el vendedor y no me dio respuesta!
1,Mala calidad y otra marca.,"La marca no es Danubio. El producto es de muy baja calidad, transparentes, como si fueran de 2da selección ."
1,Mala calidad y me entregaron solo 1 de los 5,"Malisimo, compré 5 y me entregaron 1 solo, y con muy mala calidad"
2,Calidad y sabor no tan buenos.,"Son cápsulas de café de regular calidad, y fluyen muy lento en la máquina pudiendo causar riesgo de daño en la bomba de la misma."
1,Una desepcion,La verdad no me gustó en la publicación dice que son originales y nada que ver son muy truchas
1,no sirve,"es un trapito muy finito, el bebé grande no entra. No es tan barato como para ofrecer este trapito"
1,Malardo como la malaria,"Malardo, ni para repuesto provicional sirve... sabia que era imitacion, pero demasiado mala... media pantalla veo no mas... una lastima..."
1,Decepcionante,"Mala calidad, no va acorde al valor Es modal , las terminaciones sin dobladillo. Un terrible chasco,no lo recomiendo."
2,Regolar,Las botitas son buenas pero quedaron Re chicos pedi 38 vino 38  paresieran 36 37 son chicos chicos
1,Desilusionada,"Es horrible,lo compré para una persona mayor y no ve nada es muy chica la pantalla,gaste plata que no tenia para hacer un regalo y quede remal."
2,Muy bueno,Muy buen torno... Lo importante es que no recalienta como otros.
2,No lo compres si buscas algo con fuerza,"No lo recomiendo, no tiene fuerza como otros productos de la misma marca. Tal vez otro producto de la línea si lo tenga, este NO."
2,Malo,Medio pelo. Ya no me funciona. Solo lo use una vez
1,.,"Conforme, excelente producto. Recomendable."
2,malo,baja calidad.. demaciado. no encajó...para nada
2,Bueno,Queda un buen efecto mate. Bien.
1,Bueno,"Buenas.. no es para cualquier tipo de uñas, pero en unas anchas van bien."
2,Muy bueno,"Buen pincel.. muy práctico, manejable, y resistente."
2,Malo,"No es lo que esperaba, no tiene soporte, no se mantiene parada!"
2,Muy buenas,Las uñas quedan muy bien decoradas.
1,La compra bien . El producto malo,Se me rompió al 2 día de uso . Se parte el plástico
1,Bueno,Me enviaron otro en su lugar q yo ya ltenía..
1,Bueno,"Lo he usado poco, pero está bueno."
2,Malo,"pongo 2 estrellas por que el producto se promociona como luz blanca (white light) y alumbra amarillo, la devolvi"
2,Buenicima,Muy buena   la  atención  llegó  muy  rapido gracias
2,Malo,"Tuve que devolver el producto, ya que antes de comprarlo consulte al vendedor acerca del mismo si era correcto para colocarlo una mochila de inodoro marca Roca modelo dama senso. Al recibirlo no es el correcto para ese modelo, ya que es corto. Por eso tuve que devolverlo."
2,Decepción,"Buenas noches, estoy decepcionado por las cajas de cartón, dado que no son reforzadas como indican, son corrugado simple, como es complicado para mi devolverlas, las tengo y las usare en algo, no con el propósito que tenia.  Hable con Ariel el vendedor, según dice que indica en su contenido, pero lo que indica el titulo es otro producto. carton muy blando, húmedo y al doblarlas no es parejo su encuadre.  Atte. Jorge Rios."
2,Lindo pero muy frágil!!,"Chocó levemente contra una pared y empezaron a girar a diferentes velocidades las dos helices, lo que hace que ahora no solo no vuele sino que gira sobre su propio eje (como lo hacen los helicópteros cuando se les rompe el rotor de cola). Decepción"
1,Lo original,Pierden y se ablandan en el microondas
1,No esta aprobado por la FDA,"Compre las cápsulas por recomendación de mi Neurólogo y luego de diez días cuando la ingesta comenzó a hacerme mal, leo en el envase que el producto no fue evaluado por la FDA . Al contrario de lo que me había dicho mi neurologo, lamentablemente vi la inscripción demasiado tarde. No es para nada aconsejable consumir un producto sin el aval apropiado que certifique lo que contiene."
2,No es buena,Mal. No tiene audio no se puede configurar. La anterior de 1444 10 puntos. Esta mal
2,Regular,Realmente no era lo que esperaba. No son precisos. Y encima vino uno roto poniendo juntos no marcan lo mismo.
2,Desepcion malos productos,La pelotas eran para chicos humildes. Les dije y resulta q me mandaron unas pelotas para la playa y que no les duraron nada a los pobres chicos. Eso si llegaron en tiempo y forma...
1,no la compren,"el café sale tibio, muy mala, mala"
1,Malo,Vino sin la tarjeta que pedí.. hace un mes que estoy esperando
2,,es bueno no se reduce en el lavado y se mantienen las estampas y color.
2,Malo,Ni son de muy buena calidad q digamos.
1,Mejor comprate un ruleman y ponele un cartón.,"Aunque por su bajo precio uno no se espera un buen producto, éste fue menor al de la expectativa, materiales malos, compré 2 unidades y una vino fallada (la bateria no funciona), el parlante también es más berreta de lo poco que esperaba,  es ruidoso y es muy molesto. Y como spinner solo también es malo, dura 20 segundos maximo y tenes que engrasarlo mucho para mejorarlo."
1,Malo,No me gusto no hace nada                           ........
2,Regular calidad,El táctil funciona bien pero el display tiene tiene fantasmas
1,maso,lamentable pero no me andubo .lo tengo archibado
2,Malo,No es exactamente lo que esperaba. Muy básico para el precio que pagué comparado con otros productos similares
1,No era lo que esperaba,Bastante chico y es un pijama
2,Regular,En realidad el olor es fuerte pero no te lo deja lacio lacio para ser el más fuerte que ofrecen.
2,Malo,"Totalmente decepcionada, mide menos de la mitad del tamaño publicado. En la publicación se indica que mide 4.5 pulgadas, o sea 11,43 cm, y el realidad mide 4.5 cm. No me sirven para la finalidad que las compré."
1,Malísimo,"Lo compré hace 15 días y ya se oxidó, de muy mala calidad el producto y eso que decía que era acero!"
2,Malo,"A mi particularmente no me resulto, se enciende 10 o 12 veces y se queda sin batería."
2,Incompleto,A mi combo le faltaron 2 foquitos. El resto todo bien. Aun no probé el producto.
2,"No lo recomiendo, no es practico para una persona","Es muy chico, no entra el chip, la verdad que una persona mayor no lo puede usar."
1,Muy buena atención.,No estoy muy conforme por lo que no tiene buena presión. Anda BIEN pero la presión no es lo suficiente con respecto a otra hidro mas chica que tengo y tiene mas POTENCIA..!
2,Malo,La calidad bastante mala.... .
2,"Lindo, pero con cierres que se rompen pronto","Muy practico, muy lindo, pero se me rompió el cierre en pleno viaje. Ya no puedo usarlo porque tengo miedo de perder las cosas."
1,Muy mala calidad y el vendedor me estafo,"El producto es malo y es muy endeble . No lo recomiendo,"
1,Vendedor estafador,"Pulgar abajo para el vendedor, averguenza a Mdo. Libre"
2,Malo,Muy mala calidad las sabanas se destinen y se hacen pelotitas
1,Horrible,Horrible le faltaron 5 accesorios lo tendrían que revisar antes de entregar no lo recomiendo ni un poco No lo devolví para no arruinarle el día del niño a mi hijo
1,........,No me enviaron la totalidad de.lis.productos y tuve que reclamar...uno de los productos vino defectuoso y nunca se preocupó el vendedor en solucionar el problema....
1,Muy malo,Llego en lo qcordado.buen trato.malisimas terminaciones .sin cepillar astilla y feo aspecto.lo acepte xq viajo .sino devolucion total
2,Bastante prometedor por su precio,No le doy mas estrellas porque vino mal el cable usb para cargar (compre otro cable ya que no convenia hacer el cambio solo x eso). A la semana lo enchufo y explota el cargador USB (tuve que ponerle el de un celular). Viendo las demas opiniones quiero pensar que solo tuve mala suerte con esta unidad.  Quitando lo que me paso sus ventajas serian que se carga por usb como si fuera un celular (el cargador minimo 5V 1A) y que la bateria de litio recargable es muy facil reemplazarla ya que se puede extraer como cualquier pila comun.
2,Maso,Para lo que pague está bien...
2,Malo,"LA VERDAD, ESPERABA OTRA COSA- NO ME DIÒ BUENOS RESULTADOS-.LO LAMENTO-"
1,Muy malo,Las pedí a rayas y me llegaron unas colores celestes.. no me gustaron.
2,No lo recomiendo,"Llego en tiempo y forma,  la calidad no era buena,  vino en partes descosido y en otras con hilos colgando."
1,No me gustó.. trajo muchas cápsulas de té,No me gustó.... Me trajo muchas cápsulas de té..
1,Malisimo,Es malisimo. una estafa. Nada eso. No volumiza aunque lo uses todo el tiempo
1,Horrible.,Malo. Malisimoooooooooodksqkkqwkskskskznznsnsnmsnsaksi
2,Malo,"Producto malo, deficiente en cuánto sistema para desmoldar, NO lo recomiendo, y no es que yo no tenga experiencia, anteriormente compré otro con sistema de núcleo diferente y me anduvo muy bien; pero éste otro molde con diferente sistema de núcleo es malo, repito NO lo recomiendo. Hice una mala inversión."
2,Muy malo,Pedí talle L y equivale a un XXL...x lo que tuve que hacer achicar...al hacerlo la tela se empezó a romper...esta bien que es barato...pero muy malo.regale la plata
1,No me gusto,No me gusto! A partir de 100km no se escucha nada!
1,imposible,"esa no es la que compre, no puedo evaluar la hp Laser"
1,Malo,Muy malo el producto llegó con defecto
1,Muy malo,pesimo no se adapta al equipo  responde con cualquier boton cualquier funcion  un desastre
1,Sin solucion!!!!,"Me gustaria saber cuando me van a devolver la plata ,ya q el producto fue devuelto!"
2,Ceto calidad,"Desepcionada con el producto, no es totalmente de pino el mueble.  Cero calidad y terminacion del mueble, no viene regorzadas las tetminacoones, nada de calidad"
1,Muy buena calidad,Buena calidad me gustó en la foto parece más grande
1,Muy malo,Horrible. Me dio desconfianza cuando llego . Estaba hasta sucio. Hoy que empezó a funcionar mal. Malisimo. Muy arrepentida de mi compra. Tire plata a la basura.Primera vez que me pasa algo así. Por no mirar las opiniones. Ojala no le pase a otro.
1,Una porkería ...y de mala kalidad.,"Hola, esta pista es la peor porkería ke kompre ...en mi vida...sin exagerar...Muy mala kalidad, kontroles rotos, y a un auto le faltaban las ruedas delanteras jaja...Una verdadera tomadura de pelo...Esa es mi opinión."
2,Mala Calidad,"Mala calidad, el sistema continuo es malo, quedo manchando hojas, mucho aire en las mangeras que no permitían imprimir bien, no lo recomiendo"
1,Malisimo,"Me llegó rota, no me quisieron reconocer el cambio y no me devolvieron la plata. Ahora tengo una estufa que no funciona y plata perdida. Muy mal todo."
1,Regular a malo,Tuve que comprar un nuevo control viene sin tranformador dificil la conexion
2,Baja calidad!,Me pareció bastante malo la forma en la que fue empaquetada ya que fue usada al menos más de 1 vez el cartón estaba destrozado!
1,Muy malo,"no era el color que se mostraba en la foto, nada que ver, me dijeron que era un error. malisimo te venden cualquier cosa"
2,Malo,Muy bueno el producto llego en tiempo y es de buena calidad
2,Tuve mala suerte,"Lo compré hace tres meses y ahora ya no da vuelta el torno osea falsea todo, y la garantía?"
1,LO BARATO SALE CARO.,"UNA PORQUERIA!!!!!!!, el pan no se tuesta adecuadamente, hay que volver a ponerlo y asi y todo siempre de un lado sale sin tostar y se gasta mucha mas electricidad y TIEMPO!!!"
1,lastimosamente talles falsos,"te comento que la medida no lo es que son modelos chinos ,regale a mi hijo la campera tuvo la suerte que no es de espalda ancha sino no se que hago y la remera si le fue ,yo ahora comprare otro producto gracias por talles no peques"
1,una estafa,"es una porqueria. no lo devolvi por q soy discapacitado y me cuesta mucho. pero es una mierda. la fuente falla no arranca, y cuando la prendes a los 10 min se reinicia por q algo fallo, una verdadera  porqueria, me estafaron"
1,No lo compren !!,"No es lo que esperaba, el volumen es bajo, si lo usas más de 30m te hace mal las orejas, las luces no tienen sentido, cambian muy lento y no se nota los efectos, por este precio se puede adquirir algo mejor !!"
1,Malo,Muy ordinario... Por eso el precio...
2,Descartables,"Funcionan, pero son descartables, las use una sola vez, sobre nieve, no hicimos más de dos km, a menos de 20km/h, ida y vuelta, se agujerearon las dos, en las costuras..."
1,No la recomiendo,"duró dos sesiones y se deslaminó toda, una porquería"
